unique_id,ElementID,Dimension FE,Type Level 1,Type Level 1 E,Type Level 1 F,Type Level 2,Type Level 2 E,Type Level 2 F,Type Level 3,Type Level 4,Example,Definition,Industry,Bildungsweg 1,Bildungsweg 2,Bildungsweg 3,Bildungsweg 4,Bildungsweg 5,Bildungsweg 6,Bildungsweg 7,Bildungsweg 8,Bildungsweg 9,Bildungsweg 10,Frontend,Source,Connection SwissICT Model,Internal Reference,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
101,2.4.1.4,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,Körperliche Stärke,Rumpfkraft,,"Bauch- und unteren Rückenmuskeln wiederholt oder kontinuierlich über einen längeren Zeitraum zum Abstützen von Körperteilen einsetzen, ohne dass sie ""nachgeben"" oder ermüden.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.3.a.4,,,,,,,,,,,,,,,,,,,
10,2.4.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,Ausdauer,,,"Die Fertigkeit, sich über längere Zeiträume körperlich anzustrengen, ohne zu ermüden oder außer Atem zu kommen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2.4.2.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,Ausdauer,Kondition,,"Sich über längere Zeiträume körperlich anstrengen, ohne zu ermüden oder außer Atem zu kommen.",,,,,,,,,,,,Z,https://www.onetonline.org/find/descriptor/result/1.A.3.b.1,,,,,,,,,,,,,,,,,,,
13,2.4.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,"Beweglichkeit, Gleichgewicht und Koordination",,,Fertigkeiten im Zusammenhang mit der Kontrolle von grobmotorischen Bewegungen,,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
19,2.4.3.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,"Beweglichkeit, Gleichgewicht und Koordination",Dehnbarkeit,,"Sich mit dem Körper, den Armen und/oder den Beinen beugen, strecken, verdrehen oder strecken.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.3.c.1,,,,,,,,,,,,,,,,,,,
21,2.4.3.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,"Beweglichkeit, Gleichgewicht und Koordination",Dynamik,,"Sich schnell und wiederholt mit dem Körper, den Armen und/oder Beinen beugen, strecken, drehen oder greifen.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.3.c.2,,,,,,,,,,,,,,,,,,,
70,2.4.3.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,"Beweglichkeit, Gleichgewicht und Koordination",Körperkoordination,,"Die Bewegungen von Armen, Beinen und Rumpf gemeinsam koordinieren, wenn der ganze Körper in Bewegung ist.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.3.c.3,,,,,,,,,,,,,,,,,,,
43,2.4.3.4,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Physische Fertigkeit,Physical Skill,Aptitude Physique,"Beweglichkeit, Gleichgewicht und Koordination",Gleichgewicht,,"Das Gleichgewicht halten, wiedererlangen oder in einer instabilen Lage aufrecht bleiben.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.A.3.c.4,,,,,,,,,,,,,,,,,,,
92,2.5,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychische Fertigkeit,Psychological Skill,Aptitude Psychologique,,,,"Geistige und Emotionale Fertigkeiten, welche die psychische Gesundheit und das Wohlbefinden der Person beeinflussen.",,,,,,,,,,,,Z,,Selbstmanagement/Führen der eigenen Person,,,,,,,,,,,,,,,,,,
106,2.5.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychische Fertigkeit,Psychological Skill,Aptitude Psychologique,Selbstbeherrschung,,,"Gelassenheit, Beherrschung von Emotionen, Kontrolle von Ärger und/oder Vermeidung von aggressivem Verhalten",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.4.a,,,,,,,,,,,,,,,,,,,
116,2.5.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Psychische Fertigkeit,Psychological Skill,Aptitude Psychologique,Stresstoleranz,,,Ruhiger und effektiven Umgang mit Druck und Stress sowie in der Annahme von Kritik. ,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.4.b,,,,,,,,,,,,,,,,,,,
72,3.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Leistungsorientierung,Performance Orientation,Orientation sur la performance,,,,"Die Person ist bestrebt, persönliche Ziele zu erreichen und in der eigenen Arbeit kompetent zu sein. ",,,,,,,,,,,,,,Gestaltung und Problemlösung,,,,,,,,,,,,,,,,,,
1,3.1.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Leistungsorientierung,Performance Orientation,Orientation sur la performance,Ambition,,,"Wille, sich persönlich herausfordernde Ziele zu setzen und aufrechtzuerhalten, oft begleitet von langfristigen Visionen",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.1.a,,,,,,,,,,,,,,,,,,,
20,3.1.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Leistungsorientierung,Performance Orientation,Orientation sur la performance,Durchhaltevermögen,,,Beharrlichkeit im Umgang mit Hindernissen,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.1.b,,,,,,,,,,,,,,,,,,,
117,3.1.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Leistungsorientierung,Performance Orientation,Orientation sur la performance,Tatkraft,,,"Bereitschaft, (fachliche) Verantwortung zu übernehmen, Herausforderungen anzunehmen und anstehende Arbeit anzupacken, mit einem Fokus auf die praktische Umsetzung",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.1.c,,,,,,,,,,,,,,,,,,,
73,3.1.4,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Leistungsorientierung,Performance Orientation,Orientation sur la performance,Lernbereitschaft,,,"Bereitschaft, sich fachlich/technisch auf dem Laufenden zu halten und neues Wissen auf die Arbeit anzuwenden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Beziehungsorientierung,Relationship Orientation,Orientation sur les relations,,,,"Die Person hat eine Vorliebe für den Kontakt mit anderen Organisationsmitgliedern und ist bereit, Führungsrollen wahrzunehmen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,3.2.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Beziehungsorientierung,Relationship Orientation,Orientation sur les relations,Teamorientierung,,,"Vorliebe für den persönlichen Kontakt und die Zusammenarbeit mit anderen, statt alleine zu arbeiten",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.3.c,,,,,,,,,,,,,,,,,,,
40,3.2.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Beziehungsorientierung,Relationship Orientation,Orientation sur les relations,Führungsorientierung,,,"Bereitschaft, Verantwortung für andere Personen zu übernehmen und Meinungen und Anweisungen zu geben.",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.2.b,,,,,,,,,,,,,,,,,,,
69,3.2.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Beziehungsorientierung,Relationship Orientation,Orientation sur les relations,Kundenorientierung,,,"Bestreben, die Zufriedenheit der Kunden/Kundinnen zu garantieren und deren Bedürfnisse und Erwartungen aktiv zu erfüllen oder zu übertreffen. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Flexibilität,Flexibility,Flexibilité,,,,"Die Person ist offen für (positive oder negative) Veränderungen und für eine Vielfalt von Aufgaben am Arbeitsplatz. Dazu gehört auch eine Bereitschaft, mit unregelmässigen Arbeitsbedingungen (z.B. unterschiedliche Arbeitsorte, unregelmässige Arbeitszeiten) umzugehen. ",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.4.c,Gestaltung und Problemlösung,,,,,,,,,,,,,,,,,,
42,3.4,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Gewissenhaftigkeit,Conscientiousness,Conscience,,,,"Bestreben nach Zuverlässigkeit, Engagement für eine korrekte und sorgfältige Ausführung der Arbeit sowie Vertrauenswürdigkeit, Verantwortungsbewusstsein und Aufmerksamkeit für Details",,,,,,,,,,,,,,Soziale Kompetenzen,,,,,,,,,,,,,,,,,,
127,3.4.1,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Gewissenhaftigkeit,Conscientiousness,Conscience,Verlässlichkeit,,,"Zuverlässigkeit, Verantwortungsbewusstsein und Verlässlichkeit sowie die Erfüllung von Verpflichtungen",,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.5.a,,,,,,,,,,,,,,,,,,,
41,3.4.2,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Gewissenhaftigkeit,Conscientiousness,Conscience,Genauigkeit,,,Aufmerksamkeit für alle Einzelheiten und Gründlichkeit bei der Erledigung der Arbeitsaufgaben,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.5.b,,,,,,,,,,,,,,,,,,,
52,3.4.3,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Gewissenhaftigkeit,Conscientiousness,Conscience,Integrität,,,Ehrlichkeit und ethisches Verhalten,,,,,,,,,,,,,https://www.onetonline.org/find/descriptor/result/1.C.5.c,,,,,,,,,,,,,,,,,,,
123,3.5,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Unabhängigkeit,Independence,Indépendance,,,,"Bereitschaft, eigene Vorgehensweisen zu entwickeln, sich selbst mit wenig oder gar keiner Aufsicht zu führen und sich auf sich selbst zu verlassen.",,,,,,,,,,,,,,Selbstmanagement/Führen der eigenen Person,,,,,,,,,,,,,,,,,,
120,3.6,Deskriptor,Allgemeine Fertigkeiten und Einstellungen,General Skills & Attitudes ,Aptitudes et Attitudes Générales,Toleranz,Tolerance,Tolérance,,,,"Bereitschaft, eine Vielfalt von Meinungen, Verhaltensweisen und/oder Eigenschaften zu akzeptieren und zu respektieren.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,5.1,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,,"Die Kompetenz, die Informations- und Kommunikationstechnologie in einem Unternehmen strategisch zu planen und zu steuern, um die Erreichung der Unternehmensziele zu unterstützen.",ICT,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,ICT-Strategie entwickeln,Entwickelt unter Berücksichtigung der Unternehmensstrategie und der Rahmenbedingungen der eigenen Organisationseinheit die ICT-Strategie und den dazugehörigen Masterplan.,ICT,ICT-Fachfrau/-mann EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,Sourcing-Strategie festlegen,"Legt auf Basis der ICT-Strategie, dem Dienstleistungsportfolio der ICT und den unternehmensspezifischen Vorgaben fest, welche Leistungen selbst erbracht oder eingekauft werden.",ICT,ICT-Fachfrau/-mann EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,Umfeld für ein ICT-Vorhaben analysieren,"Analysiert das für ein ICT‐Vorhaben relevante inner‐ und ausserbetriebliche Umfeld, identifiziert Einflüsse und Ansprüche und leitet die sich daraus ergebenden Chancen, Risiken und Randbedingungen für das ICT‐Vorhaben ab.",ICT,ICT-Fachfrau/-mann EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,Innovationen und Trends beobachten und bewerten,"Beobachtet Innovationen und Trends laufend, beurteilt deren Potenzial für die eigene Organisation, vergleicht den potenziellen Nutzen mit dem Aufwand einer Integration und erarbeitet eine Roadmap für die Einführung einer Technologie.",ICT,Mediamatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,Den Markt analysieren und strategische Ziele ableiten,Analysiert verschiedene Aspekte eines Marktes mittels einfachen Marktanalyse-Instrumenten. Leitet daraus Ziele und strategische Stossrichtungen für eine erfolgreiche Marktpositionierung eines Angebots ab.,ICT,"Informatiker/in EFZ, Applikationsentwicklung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,Veränderungen umsetzen,"Versteht Kultur, Dynamik und Lebenszyklus seiner Organisationseinheit und leitet in dieser bedarfs- und zeitgerechte Änderungen ein. Stabilisiert seine Organisationseinheit nach einer Veränderung indem er diese durch einen geplanten umfassenden Wandel begleitet.",ICT,ICT-Fachfrau/-mann EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,Veränderungsprozesse initiieren und begleiten,"Analysiert das Umfeld eines Veränderungsvorhabens, moderiert die Entwicklung der Vision und Ziele für die Veränderung und unterstützt die Organisation bei der Umsetzung der Veränderung.",ICT,Mediamatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,Akzeptanz für Veränderungen fördern,"Identifiziert Veränderungen, die sich durch neue oder sich ändernde ICT‐Systeme für die Betroffenen ergeben, und analysiert deren Akzeptanz. Begleitet und unterstützt im eigenen Verantwortungsbereich die Betroffenen bei der Bewältigung dieser Veränderungen und schafft dadurch die Voraussetzungen für eine erfolgreiche Veränderung.",ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Plattformentwicklung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,ICT-Einsatz beraten,Berät das Business beim Einsatz von neu verfügbaren ICT-Technologien und deren Unterstützung für die Geschäftsprozessen.,ICT,"Gebäudeinformatiker/in EFZ, Gebäudeautomation","Gebäudeinformatiker/in EFZ, Kommunikation und Multimedia","Gebäudeinformatiker/in EFZ, Planung",,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,Geschäftsprozesse mit ICT-Mitteln unterstützen,Geschäftsprozesse eines Unternehmensbereichs analysieren und abgestimmt auf die Anforderungen und Ziele mit ICT‐Mitteln unterstützen.,ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Plattformentwicklung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,Servicelandschaft für digitale Kollaboration pflegen,"Koordiniert die digitalen Kollaborationslösungen und deren Abhängigkeiten in einer Organisation, spezifiziert Anforderungen an neue Lösungen, unterstützt Fachstellen bei der Einführung neuer Lösungen und beurteilt als Basis für kontinuierliche Verbesserungen den Reifegrad der digitalen Kollaboration in einer Organisation periodisch.",ICT,ICT-Manager/in ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,Digitale Kollaborationswerkzeuge verifizieren und bewerten,"Beobachtet das Marktangebot an digitalen Kollaborationswerkzeugen laufend, verifiziert die Anbieterspezifikationen und bewertet die Eignung von Werkzeugen im Kontext einer Organisation.",ICT,"Gebäudeinformatiker/in EFZ, Kommunikation und Multimedia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,Digitale Kanäle und Werkzeuge situativ auswählen,Wählt auf der Basis eines konkreten Kollaborationsbedürfnisses die unterstützenden digitalen Kanäle und Werkzeuge zielgruppenspezifisch und situationsgerecht aus und bereitet deren Einführung und Betrieb in einer Organisation vor.,ICT,"Informatiker/in EFZ, Systemtechnik","Gebäudeinformatiker/in EFZ, Planung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Management der ICT,ICT Management,Gestion des TIC,,,IT Infrastruktur virtualisieren,"Virtualisierung einer vorgegebenen IT-Infrastruktur einschätzen, planen und durchführen",ICT,ICT-Manager/in ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,5.2,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Projektmanagement,Project Management,Gestion de Projet,,,,"Die Kompetenz, Projekte zu initialisieren, effizient zu planen, zu leiten, zu koordinieren und zu kontrollieren, um die festgelegten Ziele innerhalb des Zeitrahmens und Budgets zu erreichen.",ICT,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,
91,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Projektmanagement,Project Management,Gestion de Projet,,,Kleinprojekte im eigenen Berufsumfeld abwickeln,"Wickelt Kleinprojekte im Team mit klar definierter Zielsetzung, Anforderungen, vorgegebenen Ressourcen und Terminen mit geeigneten Softwaretools ab.",ICT,"Gebäudeinformatiker/in EFZ, Gebäudeautomation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Projektmanagement,Project Management,Gestion de Projet,,,Aufgaben- und Terminplan für ein GKM-Projekt erstellen,"Erstellt einen Aufgaben- und Terminplan zur systematischen Abwicklung eines Auftrags, berücksichtigt dabei die Ressourcen, Termine, Problemstellungen sowie die Arbeitsteilung und kommuniziert die erzielten Ergebnisse.",ICT,"Gebäudeinformatiker/in EFZ, Gebäudeautomation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Projektmanagement,Project Management,Gestion de Projet,,,Aufträge im eigenen Berufsumfeld selbstständig durchführen,"Führt Aufträge aus dem eigenen Berufsumfeld gemäss Vorgaben des Auftraggebers selbständig und mit Hilfe geeigneter Techniken, Methoden und Hilfsmittel durch.",ICT,"Gebäudeinformatiker/in EFZ, Gebäudeautomation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Projektmanagement,Project Management,Gestion de Projet,,,GKM-Projekt realisieren,"Realisiert auf Basis der Auftragsbeschreibung, des Lasten- bzw. Pflichtenheftes ein übergreifendes, funktionstüchtiges GKM Projekt.",ICT,"Gebäudeinformatiker/in EFZ, Gebäudeautomation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Projektmanagement,Project Management,Gestion de Projet,,,GKM-Projekt vorbereiten und planen,"Plant auf Basis eines typischen Kundenauftrags die Realisierung eines umfassenden GKM-Projekts. Bereitet für alle Projektbeteiligten (Fachrichtungen Planung, Gebäudeautomation, Kommunikation und Multimedia) die notwendigen Arbeitspakete, Ausführungsdokumente sowie die Auftragserteilung vor.",ICT,"Gebäudeinformatiker/in EFZ, Kommunikation und Multimedia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Projektmanagement,Project Management,Gestion de Projet,,,Projektteam führen,"Führt unter Berücksichtigung der spezifischen Situationen, welche in einem Projekt auftreten, ein Projektteam in fachlicher und sozialer Hinsicht und setzt dabei Führungsinstrumente und Führungsmethoden gezielt ein.",ICT,"Gebäudeinformatiker/in EFZ, Kommunikation und Multimedia",Mediamatiker/in EFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Projektmanagement,Project Management,Gestion de Projet,,,ICT-Projekte rechtskonform abwickeln,"Erkennt in ICT‐Projekten die Situationen, bei welchen das Arbeits‐ und Sozialversicherungsrecht, das Urheberrecht, das Datenschutzgesetz und das Vertragsrecht Vorgaben definieren. Trägt mit dem eigenen Handeln und der Einleitung von Massnahmen zur Einhaltung dieser Vorgaben bei.",ICT,"Gebäudeinformatiker/in EFZ, Kommunikation und Multimedia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Projektmanagement,Project Management,Gestion de Projet,,,ICT-Portfolio bewerten,Bewertet und priorisiert unter Anwendung geeigneter Methoden und Tools die beantragten Projekte gemäss den geltenden Zielgrössen und erarbeitet die Entscheidungsgrundlagen für das Steuerungsgremium. Überwacht den aktuellen Stand der Projekte laufend und steuert und interveniert bei Abweichungen zeitnah.,ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Betriebsinformatik","Informatiker/in EFZ, Systemtechnik",Betriebsinformatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Projektmanagement,Project Management,Gestion de Projet,,,ICT-Portfolio-Controlling definieren,Entwickelt in der Rolle des Portfolio-Controllers geeignete Controlling-Instrumente für die Projektportfolioebene. Stellt die Korrektheit der Kennzahlen sicher und erstattet den Stakeholdern adäquat Bericht.,ICT,"Informatiker/in EFZ, Applikationsentwicklung","Informatiker/in EFZ, Betriebsinformatik",Betriebsinformatiker/in EFZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Projektmanagement,Project Management,Gestion de Projet,,,"Projekte planen, führen und überwachen","Strukturiert und plant ein Projekt auf der Basis des vorgegebenen Projektauftrags, führt und überwacht das Projekt während der Realisierung und informiert die Entscheidungsträger periodisch über den Projektfortschritt.",ICT,Mediamatiker/in EFA,"Gebäudeinformatiker/in EFZ, Kommunikation und Multimedia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Projektmanagement,Project Management,Gestion de Projet,,,Teamverhalten entwickeln,"Persönliches Verhalten sowie die eigene Wirkung im Team wahrnehmen und reflektieren, alternative Handlungsmöglichkeiten erkennen und umsetzen.",ICT,"Gebäudeinformatiker/in EFZ, Planung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,5.3,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Risikomanagement,Risk Management,Gestion des Risques,,,,"Die Kompetenz, potenzielle Risiken und Gefahren in IT-Projekten oder -Prozessen zu identifizieren, zu analysieren und geeignete Maßnahmen zu ergreifen, um Schäden oder Verluste vorzubeugen oder zu minimieren.",ICT,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,
94,5.4,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Qualitätsmanagement,Quality Management,Gestion de Qualité,,,,"Die Kompetenz, Qualitätsstandards für IT-Produkte, IT-Dienstleistungen sowie IT-Prozesse festzulegen, zu überwachen und kontinuierlich zu verbessern, um eine hohe Kundenzufriedenheit sicherzustellen.",ICT,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,
94,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Qualitätsmanagement,Quality Management,Gestion de Qualité,,,Applikation testen,Entwickelt unter Berücksichtigung aller Rahmenbedingungen der Applikationsentwicklung ein Testkonzept und setzt dieses unter Einhaltung der Methoden der Software‐Qualitätssicherung um.,ICT,Mediamatiker/in EFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Qualitätsmanagement,Quality Management,Gestion de Qualité,,,Release- und Updatemanagement implementieren,Definiert aufgrund betrieblicher Anforderungen und Rahmenbedingungen das Release- und Updatemanagement und trifft die entsprechenden Vorkehrungen für dessen Umsetzung.,ICT,Mediamatiker/in EFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Qualitätsmanagement,Quality Management,Gestion de Qualité,,,Code Review durchführen,Prüft die technische Code‐Qualität einer Applikation und leitet Massnahmen zur Verbesserung derselben ein.,ICT,Mediamatiker/in EFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,Kompetenz,Fachkompetenz,Professional Competency,Compétence Professionnelle,Qualitätsmanagement,Quality Management,Gestion de Qualité,,,Betrieb von ICT-Infrastrukturkomponenten testen und überwachen,"Testet und überwacht ICT‐Infrastrukturkomponenten (Server, Storage, Netzwerk), interpretiert die Resultate und ergreift Massnahmen, um den ICT‐Betrieb gemäss den Anforderungen sicherzustellen.",ICT,Mediamatiker/in EFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
